"YQ4gaf src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/default-user=s128-w32-h32-cc-rp","A Google User","5 months ago","Incredibly well executed game. There is a reason this is the top rated game of 2024. Art direction and animation, incredible. Gameplay and integration of the haptics, unparalleled. Whimsy, adorable, fun, silly, bright, engaging pours out of this game. Looking forward to this series becoming the new flagship PlayStation series.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/default-user=s128-w32-h32-cc-rp","A Google User","6 months ago","This is game just keeps bringing tears to my eyes over my childhood game cameos and the gameplay reminds me of why I loved gaming in the first place… it’s a masterpiece. If you miss out on this I’m sorry, but if you give it a chance you’ll regret nothing I’m still playing it it’s beautiful thank you Sony.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/default-user=s128-w32-h32-cc-rp","A Google User","6 months ago","I just played it for 4hrs, it's blast to control Astro through the various environment and interact with all robots. This what game is about, relax and have fun..never stop smiling. Thank you Asobi for absolute banger of game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/default-user=s128-w32-h32-cc-rp","A Google User","6 months ago","It's a 10/10 for PlayStation gamers but a 7 for anyone in between. From the references to its themes, Mario is easy to understand, with every entry being anyone's first Mario game, while Astro Bot is a Mascot for a company with an identity crisis for its mascots. Astro Bot is no more than a glorified tech demo with pretty visuals, and mechanics showcasing the power of the PS5, we get it the PS5 is more powerful than the Switch.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/default-user=s128-w32-h32-cc-rp","A Google User","6 months ago","Fantastic game, basically mario for the PS. Cute with great innovation of the controller for alot of the game, a cross between what made mario, banjo kazooie and donkey kong 64 great!! Look out for lots of Sony characters from the 90s!!! My 4 year old girl loves it!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/default-user=s128-w32-h32-cc-rp","A Google User","6 months ago","One of the most fun games I've played this year you may think 9 hours is short and I agree but it's still a really fun short game it feels longer than 9 hours and also if you want more playtime out of it simply try to platinum the game. This is my GOTY so far","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/default-user=s128-w32-h32-cc-rp","A Google User","6 months ago","Watching my son play this game makes me feel like a child again. Amazing graphics and super unique gameplay features make this game one of the best of the year, if not all time. An absolute must purchase platformer.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUbOVKE8rYhwfdVqj4Yc3Yx3b_zr5AqU3kGn6jQ71PswCO-HSlv=s128-w32-d-h32-cc-rp","Jake Redding","6 months ago","If you liked playing Astros Playroom, then you will LOVE this game! It’s 10x better and WAY more adventures. Worth every penny! 

Attention to detail is all over the game, very well done!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUm3lpx5eeFQbohuMXRy82DkNr-bWqlybencSkKvA1n4Pwowo61=s128-w32-d-h32-cc-rp","Towhidul Islam","6 months ago","This game is serious fun. A solid 9 out of 10 for me. BGM sounds like ray man legend,  level map feels like ratchet and clank, boss design identical to It takes two and some tiny levels difficulty inspired from crash bandicoot.","You and 4 other people found this helpful.","4 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUbEzindStoC6PWJJrwkS3qi3VevGmGBUAkRUlTabyQOQo3p_5nfg=s128-w32-d-h32-cc-rp","Cassidy James Blaede","6 months ago","This game is SO GOOD. I picked a perfect time to introduce my five year old to Astro’s Playroom, just in time for this to come out. It’s beautiful, charming, fun, smart, and innovative. 10/10, must buy.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKWvYjo79Ge8yaHLU2mie9ANqValyE1bTe1Zeehn00lvukgag=s128-w32-d-h32-cc-rp","Jake Loopu","3 months ago","Lovely game that was a great joy to play. It's getting review bombed because it won GOTY which is a shame, but proves why it deserves it. People can't handle fun games over cinematic souls anymore, which sucks. Play this game, it really is a joy and worth it.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIoPbLy6V75VfyqvQ79t7neC47IfRzUSeN9pjnXDCFuLXIDJg=s128-w32-d-h32-cc-rp","Shane Berger","5 months ago","This is the best game, and i mean it. The ability to have the movement of your controller linked to other parts of the game is just, chefs kiss. Another thing to love is the pop culture refrences to sonys older games like god of war, speaking of god of war they have their own section in a level! Sony, you outdid yourself with this new masktot.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVlp_6ilY7ea2Rxcv0JWZ3Rkltp-VhCd2SdFIBdSPHh4nNFhLqe=s128-w32-d-h32-cc-rp","Corey Ember","5 months ago","Astrobot is an extraordinary game!! When I played the PS5 intro version, I was wowed by the game! This takes astrobot to a whole new level! PS5 has found it’s Super Mario equivalent. The game is beautiful and nostalgic.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocINucZRnJ7nAmb1LgeYy2WUspnaae-iQjEBmUlCn8iw4TMchQ=s128-w32-d-h32-cc-rp","Isaac Matechuck","a month ago","This game is a banger, this is one of the best games I’ve ever played in YEARS (besides LBP 3) The visuals are top-notch, the gameplay is also really fun, quirky, and also brings a touch of depth and soul into the game. The creators put actual effort into this game and its mechanics. Honestly all of the haters out there, PlayStation and its collaborators will prove you wrong.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLm6DbAgyig1TF_vAMExBoceCAio2DAE9t0HX3OLGvnCDAn=s128-w32-d-h32-cc-rp","John McGrath","6 months ago","I like a lot of rouglikes and never really play games that have a ending cause it just feels bad when your whole journey ends but this game is great and gives me more hope to get platformsrrs back from the dead. 10/10 ;)","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKY4YJd13dc9lqIb1JcBc0j6x9vftVpxoDydIGp2oFi5OwMUA=s128-w32-d-h32-cc-rp","Fahad AL-Asmari","6 months ago","ASTRO BOT reminded me of why video games were made in the first place, I got a PS5 just to play this game alone thanks to team Asobi and Sony for making this game, I wish they release it on PC anytime soon I will support it with all I got! 10 out of 10!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUSOktwpCdzg2V3nHPR3yk07HOmXuxaRDnUhbDubszhxB4Swnml=s128-w32-d-h32-cc-rp","Matthew Allen","6 months ago","There's a 5 year old in the home and she frickin LOVES Astro.  I have never seen her have to be pried away from a game but Astrobot did it.  Phenomenal game play, soundtrack, graphics...all of it.  Perfect game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUYT2KBWI9nP5nrt-X7M5H8zys6IeqtL8kz0RmWBHmePQ61D5xm=s128-w32-d-h32-cc-rp","Andreas Erich Kanzian","2 months ago","Astro bot is really a fun game. It reminds me of my childhood, how it feels like playing arcade games. I don't know why but it just lightens up my mood feeling the nostalgia while playing, it's like being a kid again.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUfEaxzNLgIsceEJNMPQYenwbBmRZdzLZv3pFMTc-Gp9EM4a3jW=s128-w32-d-h32-cc-rp","Sel Fae Azuth","3 weeks ago","Is it good? Sure, it's pretty fun if you have *nothing else to do*!
But Game of the Year? No. Fuck that. It's a PS exclusive for a start. Exclusive games really should be GotY, the fan base is too small.
This has bribery and corruption written all over it. With games like Black Myth: Wukong and FFVII, there's just no way this managed to win.

But sure, whatever. GotY. Woohoo","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUZ8Z5q1a12xcSQFDjh6URjzmeKkBMUEbU5YuhpucDs2L299EA=s128-w32-d-h32-cc-rp","Christine Montoya","6 months ago","Everything you’ve read is true. A true masterpiece of a game that keeps you excited and full of your favorite video game characters. It’s a game that is just pure fun, and easily gets you hooked wanting to explore the next world.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ96kGFiIkAuunj7PQHjuu7TXdcXsmglZoqVxyRmBxeD8RWtA=s128-w32-d-h32-cc-rp","Christopher Osburn","5 months ago","This game is cute, nostalgic, unforgiving, and challenging. It does not deserve all the high praise and reviews it’s been getting. The mini maps are beyond ridiculous. Level designers just thought to make things challenging where they don’t need to be challenging. You get so close, and then the game pulls the rug out from under you.","You and 1 other person found this helpful.","1 person found this helpful."
